referrer,views_total,views_unique
Google,77,11
github.com,35,6
Bing,16,4
paperswithcode.com,10,1
ammnet.org,4,3
code.google.com,2,2
researchgate.net,1,1
ibm.com,1,1
malariajournal.biomedcentral.com,1,1
