referrer,views_total,views_unique
Google,167,26
swisstph.github.io,42,5
Bing,28,4
github.com,21,9
ncbi.nlm.nih.gov,1,1
github-wiki-see.page,1,1
chatgpt.com,1,1
om.scicore.unibas.ch,1,1
researchgate.net,1,1
code.google.com,1,1
