url_path,views_total,views_unique
/SwissTPH/openmalaria,70,31
/SwissTPH/openmalaria/wiki,49,34
/SwissTPH/openmalaria/tree/main/model,35,6
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,22,3
/SwissTPH/openmalaria/wiki/ModelWithinHost,20,4
/SwissTPH/openmalaria/wiki/ModelInterventions,19,8
/SwissTPH/openmalaria/wiki/UserGuide,18,12
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,18,7
/SwissTPH/openmalaria/wiki/ScenarioTransmission,18,3
/SwissTPH/openmalaria/blob/main/model/interventions/Interfaces.hpp,18,2
