referrer,views_total,views_unique
Google,71,27
github.com,47,20
thekids.org.au,19,8
om.scicore.unibas.ch,4,1
nature.com,3,1
Bing,2,1
claude.ai,2,1
scanmail.trustwave.com,2,1
statics.teams.cdn.office.net,2,1
DuckDuckGo,1,1
