referrer,views_total,views_unique
Google,43,12
cn.bing.com,25,4
github.com,20,4
malariajournal.biomedcentral.com,6,1
DuckDuckGo,6,1
vaccineimpact.org,2,1
paperswithcode.com,1,1
Bing,1,1
