referrer,views_total,views_unique
Google,95,22
chatgpt.com,20,3
github.com,11,4
github-wiki-see.page,4,1
cdn.who.int,3,2
vaccineimpact.org,3,1
swisstph.github.io,2,2
researchgate.net,2,2
paperswithcode.com,2,1
Bing,1,1
