url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,92,43
/OpenMalaria-Org/openmalaria,75,43
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,25,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,20,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,15,6
/OpenMalaria-Org/openmalaria/issues,10,3
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,10,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,3
/OpenMalaria-Org/openmalaria/wiki/UserGuide,9,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,9,5
