referrer,views_total,views_unique
Google,254,33
perplexity.ai,25,1
om.scicore.unibas.ch,17,7
boincitaly.org,9,1
nature.com,8,2
swisstph.github.io,8,2
github.com,5,3
code.google.com,4,4
statics.teams.cdn.office.net,4,1
teams.microsoft.com,3,1
