referrer,views_total,views_unique
github.com,83,8
Google,65,23
statics.teams.cdn.office.net,8,2
m365.cloud.microsoft,5,2
swisstph.shinyapps.io,4,2
swisstph.github.io,4,2
om.scicore.unibas.ch,3,1
ndmconsortium.com,2,2
chatgpt.com,2,2
link.springer.com,2,1
