referrer,views_total,views_unique
Google,141,19
github.com,32,9
Bing,30,3
swisstph.github.io,25,2
ndmconsortium.com,3,3
nature.com,2,2
driveonlyoffice.switch.ch,2,2
malariajournal.biomedcentral.com,1,1
researchgate.net,1,1
code.google.com,1,1
