referrer,views_total,views_unique
Google,60,16
github.com,33,8
statics.teams.cdn.office.net,5,2
chatgpt.com,4,4
om.scicore.unibas.ch,2,2
medrxiv.org,2,2
github-wiki-see.page,2,1
swisstph.github.io,1,1
nature.com,1,1
ndmconsortium.com,1,1
