url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,190,69
/OpenMalaria-Org/openmalaria/wiki,75,39
/OpenMalaria-Org/openmalaria/wiki/UserGuide,20,14
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,18,9
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,17,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,15,8
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,10,4
/OpenMalaria-Org/openmalaria/pulls,9,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,8,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,7,4
