referrer,views_total,views_unique
Google,79,14
github.com,61,9
swisstph.github.io,7,1
code.google.com,6,2
Bing,5,4
scanmail.trustwave.com,4,1
ndmconsortium.com,2,1
DuckDuckGo,1,1
zbmath.org,1,1
chatgpt.com,1,1
