referrer,views_total,views_unique
Google,78,13
github.com,28,6
Bing,12,3
paperswithcode.com,10,1
ammnet.org,5,4
code.google.com,3,2
arxiv.org,2,1
researchgate.net,1,1
ibm.com,1,1
