url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,127,38
/OpenMalaria-Org/openmalaria/wiki,35,24
/OpenMalaria-Org/openmalaria/wiki/UserGuide,12,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,7,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,5,3
/OpenMalaria-Org/openmalaria/wiki/References,4,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,4,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,4,3
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,4,1
