referrer,views_total,views_unique
Google,78,19
statics.teams.cdn.office.net,27,8
github.com,6,4
mail.google.com,4,1
swisstph.github.io,3,2
code.google.com,2,2
zenodo.org,1,1
ncbi.nlm.nih.gov,1,1
m.sogou.com,1,1
